Date,Price,Open,High,Low,Vol.,Change %
2023-03-01,103763.085844,105275.01424,105275.01424,103595.0938,50.0,-2.68
2023-03-02,103007.121646,103595.0938,104379.056672,101103.21181400001,18460.0,-0.73
2023-03-03,101243.205184,101355.19988,101747.18131599999,101019.215792,10.0,-1.71
2023-03-06,102167.16142599999,101243.205184,101915.17336,101131.210488,10.0,0.91
2023-03-07,103343.10573400001,101999.16938200001,101999.16938200001,101999.16938200001,0.0,1.15
2023-03-08,100543.23833400001,100795.2264,100795.2264,100235.25292,10.0,-2.71
2023-03-09,99675.27944,99759.275462,101971.17070799999,99115.30596,50.0,-0.86
2023-03-10,102055.16673,100823.225074,102111.164078,100823.225074,30.0,2.39
2023-03-13,102587.141536,97995.359,102867.12827599999,97995.359,0.0,0.52
2023-03-14,101299.202532,100067.26087599999,100263.251594,98051.356348,12790.0,-1.26
2023-03-15,99703.278114,99255.29933,99255.29933,99255.29933,0.0,-1.58
2023-03-16,103875.08054,97603.37756400001,101579.189272,97155.39878,22990.0,4.18
2023-03-17,102475.14684,101719.182642,102055.16673,101719.182642,70.0,-1.35
2023-03-20,103539.096452,97771.369608,100123.258224,97071.402758,13590.0,1.04
2023-03-21,104547.04871599999,100431.243638,102391.150818,100151.25689799999,13970.0,0.97
2023-03-22,99675.27944,100543.23833400001,101411.19722799999,98947.313916,13550.0,-4.66
2023-03-23,97603.37756400001,100095.25955,100459.242312,97379.388172,14590.0,-2.08
2023-03-24,100375.24629,97883.364304,100711.230378,96651.42264799999,18110.0,2.84
2023-03-27,99059.30861200001,99955.26618,103035.12032,98527.333806,23740.0,-1.31
2023-03-28,97295.39215,99395.2927,100067.26087599999,97155.39878,19190.0,-1.78
2023-03-29,95027.499556,97827.366956,98135.35237,94411.52872799999,25130.0,-2.33
2023-03-30,95083.496904,95755.46508,96595.4253,94159.540662,27280.0,0.06
2023-03-31,95475.47834,95195.4916,96147.446516,93039.593702,32080.0,0.41
2023-04-03,98695.32585,95923.45712400001,99871.270158,95895.45845,25790.0,3.37
2023-04-04,97911.36297799999,98611.329828,99367.29402599999,96931.409388,17850.0,-0.79
2023-04-05,100879.222422,98107.35369599999,101635.18662,98107.35369599999,23600.0,3.03
2023-04-06,102811.130928,100543.23833400001,103343.10573400001,99647.280766,27060.0,1.92
2023-04-10,102251.157448,102811.130928,104603.04606400001,101691.183968,22690.0,-0.54
2023-04-11,106674.94794,102727.13490599999,107066.92937599999,102475.14684,33560.0,4.33
2023-04-12,106534.95457,105778.990372,107150.92539799999,105051.024848,27160.0,-0.13
2023-04-13,109810.799428,106394.9612,111826.703956,106030.97843799999,35200.0,3.07
2023-04-14,108298.871032,109558.81136200001,111798.705282,107990.885618,11460.0,-1.38
2023-04-17,112554.66948,108634.85512,112834.65622,108354.86838,9530.0,3.93
2023-04-18,114934.55677,112554.66948,115886.511686,111070.739758,9420.0,2.11
2023-04-19,113422.628374,113954.60318,116166.49842599999,111854.70263,6870.0,-1.32
2023-04-20,109698.804732,111546.71721599999,111798.705282,109054.83523,230.0,-3.28
2023-04-21,108746.84981599999,110398.771582,110398.771582,108354.86838,80.0,-0.87
2023-04-24,110174.78219,109950.792798,110230.779538,109194.8286,10.0,1.31
2023-04-25,107766.896226,106954.93468,107654.90153,106954.93468,10.0,-2.19
2023-04-26,109670.806058,108718.851142,109670.806058,108718.851142,10.0,1.77
2023-04-27,107570.905508,107962.88694400001,107962.88694400001,107570.905508,20.0,-1.91
2023-04-28,106310.965178,106114.97446,106590.95191799999,105890.985068,40.0,-1.17
2023-05-01,105974.98109,105415.00761,105415.00761,104771.038108,10.0,-0.32
2023-05-02,106758.943962,105331.011588,105694.99435,105219.016892,20.0,0.74
2023-05-03,105946.982416,105331.011588,105331.011588,104071.071258,140.0,-0.76
2023-05-04,104379.056672,105275.01424,105275.01424,103315.10706,140.0,-1.48
2023-05-05,106954.93468,102867.12827599999,105974.98109,102363.152144,23960.0,2.47
2023-05-08,104659.043412,105303.012914,106366.96252599999,102727.13490599999,15390.0,-2.15
2023-05-09,105275.01424,105107.02219599999,106002.979764,103343.10573400001,20.0,0.59
2023-05-10,104967.028826,106002.979764,106002.979764,106002.979764,0.0,-0.29
2023-05-11,104043.07258400001,104155.06728,104211.064628,103875.08054,10.0,-0.88
2023-05-12,104155.06728,103595.0938,104575.04738999999,103595.0938,30.0,0.11
2023-05-15,108102.88031400001,107766.896226,107766.896226,107766.896226,10.0,3.79
2023-05-16,106590.95191799999,109754.80208,110062.787494,109754.80208,10.0,-1.4
2023-05-17,106310.965178,106114.97446,106114.97446,106114.97446,0.0,-0.26
2023-05-18,106646.949266,104239.063302,104715.04076,102671.137558,12730.0,0.32
2023-05-19,107514.90815999999,104267.061976,108858.844512,104267.061976,23730.0,0.81
2023-05-22,105946.982416,106954.93468,108494.86175,104463.05269400001,22890.0,-1.46
2023-05-23,104967.028826,105974.98109,106562.953244,103987.07523599999,16810.0,-0.92
2023-05-24,105275.01424,105303.012914,106058.97711200001,104491.051368,13610.0,0.29
2023-05-25,102307.15479599999,105387.008936,105499.003632,101719.182642,24480.0,-2.82
2023-05-26,101691.183968,102363.152144,103483.09910400001,100963.218444,19570.0,-0.6
2023-05-30,99171.303308,100823.225074,101775.17999,98499.33513200001,27460.0,-2.48
2023-05-31,100039.262202,99199.301982,100683.231704,98303.344414,24940.0,0.88
2023-06-01,102503.145514,100599.235682,103427.10175599999,100515.23965999999,22530.0,2.46
2023-06-02,100963.218444,102643.138884,105163.01954400001,100263.251594,27030.0,-1.5
2023-06-05,102531.14418799999,100767.227726,102867.12827599999,100431.243638,18230.0,1.55
2023-06-06,102251.157448,102531.14418799999,103539.096452,101663.18529400001,19020.0,-0.27
2023-06-07,103819.083192,102811.130928,104491.051368,102279.156122,28690.0,1.53
2023-06-08,109110.832578,104267.061976,109838.798102,103371.104408,34150.0,5.1
2023-06-09,106758.943962,110090.78616799999,110090.78616799999,105722.99302400001,38480.0,-2.16
2023-06-12,103903.07921400001,106534.95457,107738.89755200001,103623.092474,18580.0,-2.68
2023-06-13,102335.15347,103987.07523599999,104575.04738999999,101859.176012,12750.0,-1.51
2023-06-14,103259.109712,102223.15877400001,103455.10043,101495.19325,7870.0,0.9
2023-06-15,104715.04076,103455.10043,105303.012914,103427.10175599999,9260.0,1.41
2023-06-16,103539.096452,105107.02219599999,105443.006284,103203.112364,8150.0,-1.12
2023-06-20,99367.29402599999,103651.09114799999,104015.07390999999,98779.321872,11000.0,-4.03
2023-06-21,96315.43856,100179.25557200001,100207.254246,94607.51944599999,2930.0,-3.07
2023-06-22,96147.446516,97267.393476,97407.386846,94971.50220799999,70.0,-0.17
2023-06-23,94103.54331400001,94019.547292,94579.520772,93235.58442,110.0,-2.13
2023-06-26,94047.54596599999,94075.54464,94719.514142,93235.58442,20.0,-0.06
2023-06-27,94887.506186,94271.535358,94831.508838,92703.609614,20.0,0.89
2023-06-28,92759.606962,95447.479666,95643.470384,92395.6242,50.0,-2.24
2023-06-29,91611.661328,92395.6242,92703.609614,90771.701108,10.0,-1.24
2023-06-30,90155.73028,92899.600332,92899.600332,92815.60431,0.0,-1.59
2023-07-03,90995.6905,92507.618896,92507.618896,92507.618896,0.0,0.93
2023-07-05,90183.728954,90855.69713,90855.69713,90855.69713,10.0,-0.89
2023-07-06,90911.69447799999,89567.75812599999,92563.616244,89175.77669,50.0,0.81
2023-07-07,91163.68254400001,92395.6242,92395.6242,92395.6242,0.0,0.28
2023-07-10,90575.71039,91583.662654,91639.660002,91583.662654,0.0,-0.64
2023-07-11,89203.775364,89119.77934200001,89315.77006,88475.80984,50.0,-1.51
2023-07-12,88895.78995,88531.80718799999,89175.77669,87607.85094599999,14070.0,-0.35
2023-07-13,89231.774038,89987.73823599999,89987.73823599999,89987.73823599999,0.0,0.38
2023-07-14,90687.70508599999,90967.691826,90967.691826,90575.71039,80.0,1.63
2023-07-17,86655.89603,88503.808514,88503.808514,87075.87614,0.0,-4.45
2023-07-18,86935.88277,87103.87481400001,88447.811166,86823.888074,21810.0,0.32
2023-07-19,85367.95702599999,85311.959678,85339.958352,85283.96100400001,0.0,-1.8
2023-07-20,88503.808514,87075.87614,89595.7568,86935.88277,19010.0,3.67
2023-07-21,90631.707738,88783.79525400001,90771.701108,87635.84962,18700.0,2.4
2023-07-24,91275.67724,90239.726302,92647.612266,90183.728954,20330.0,0.71
2023-07-25,90631.707738,90939.693152,91751.654698,90323.722324,15910.0,-0.71
2023-07-26,91359.673262,90323.722324,91751.654698,89175.77669,15700.0,0.8
2023-07-27,90407.718346,92059.64011200001,92339.626852,89623.755474,16870.0,-1.04
2023-07-28,88419.812492,90323.722324,90659.706412,88111.827078,14780.0,-2.2
2023-07-31,92199.633482,88419.812492,92955.59768,88419.812492,23120.0,4.27
2023-08-01,92143.636134,92451.621548,93739.560552,90743.702434,20150.0,-0.06
2023-08-02,93487.57248599999,92143.636134,94047.54596599999,91135.68387,22310.0,1.46
2023-08-03,92255.63083,93151.58839799999,94243.536684,91835.65072,17790.0,-1.32
2023-08-04,90351.72099799999,91835.65072,92395.6242,90155.73028,20240.0,-2.06
2023-08-07,91807.65204599999,90239.726302,92339.626852,89623.755474,27410.0,1.61
2023-08-08,90351.72099799999,90799.699782,91219.679892,89343.76873400001,25990.0,-1.59
2023-08-09,90015.73690999999,90631.707738,90939.693152,89595.7568,26490.0,-0.37
2023-08-10,89539.759452,89903.74221400001,91611.661328,89147.778016,28310.0,-0.53
2023-08-11,88363.81514400001,89063.781994,89287.771386,87355.86288,27620.0,-1.31
2023-08-14,84611.992828,88195.8231,88643.801884,84388.003436,21140.0,-4.25
2023-08-15,83576.04189,84471.99945799999,84723.98752400001,82876.07504,11860.0,-1.22
2023-08-16,83380.051172,83856.02863,84416.00211,82736.08167,8370.0,-0.23
2023-08-17,82316.10156,83408.049846,84024.020674,81644.133384,5000.0,-1.28
2023-08-18,82568.08962599999,82288.102886,83660.037912,81224.15327400001,4870.0,0.31
2023-08-21,82624.086974,82652.085648,85003.974264,82400.097582,6150.0,0.07
2023-08-22,82092.11216799999,82820.077692,84220.011392,81812.125428,4500.0,-0.64
2023-08-23,85647.943766,83240.057802,85591.94641799999,82932.072388,1090.0,4.33
2023-08-24,85675.94244,86123.921224,86375.90929,84779.984872,50.0,0.03
2023-08-25,84975.97559,86235.91592,86235.91592,86235.91592,0.0,-0.82
2023-08-28,85003.974264,85647.943766,85815.93581,85395.9557,10.0,0.03
2023-08-29,84751.986198,85311.959678,85703.941114,83912.02597799999,40.0,-0.3
2023-08-30,85871.933158,83996.022,86067.92387599999,83996.022,20.0,1.32
2023-08-31,85507.95039599999,86039.925202,86039.925202,85675.94244,60.0,-0.42
2023-09-01,84527.996806,84835.98222,84835.98222,84611.992828,10.0,-1.15
2023-09-05,84779.984872,82848.076366,85395.9557,82848.076366,30.0,0.3
2023-09-06,84975.97559,85787.937136,86795.8894,84583.994154,16410.0,0.23
2023-09-07,82540.090952,85759.938462,85787.937136,83716.03526,14460.0,-2.87
2023-09-08,81896.12145,84499.99813200001,84639.991502,82904.07371400001,14750.0,-0.78
2023-09-11,84863.98089400001,82904.07371400001,85927.93050599999,82484.09360400001,23130.0,3.62
2023-09-12,84388.003436,84863.98089400001,84863.98089400001,83072.065758,10.0,-0.56
2023-09-13,84583.994154,84863.98089400001,84863.98089400001,84863.98089400001,60.0,0.23
2023-09-14,85731.939788,85115.96896,86683.894704,83604.04056400001,19380.0,1.36
2023-09-15,88615.80321,86179.91857200001,89875.74354,85871.933158,27890.0,3.36
2023-09-18,88867.79127599999,88559.80586200001,90211.727628,88559.80586200001,23430.0,0.28
2023-09-19,93795.5579,90995.6905,97155.39878,90995.6905,0.0,5.55
2023-09-20,88587.804536,89819.746192,90519.713042,88279.819122,17550.0,-5.55
2023-09-21,86711.893378,88475.80984,88895.78995,86515.90265999999,17110.0,-2.12
2023-09-22,84639.991502,86655.89603,87187.87083599999,84024.020674,19800.0,-2.39
2023-09-25,83324.053824,84164.01404400001,85171.966308,82960.071062,20310.0,-1.55
2023-09-26,84471.99945799999,83324.053824,85199.964982,83128.06310599999,19690.0,1.38
2023-09-27,83576.04189,84248.01006599999,84276.00874,82624.086974,20450.0,-1.06
2023-09-28,82428.09625599999,83408.049846,84136.01537,82008.11614599999,20340.0,-1.37
2023-09-29,81840.124102,82316.10156,82596.0883,81168.15592599999,21780.0,-0.71
2023-10-02,83492.045868,81756.12808,84779.984872,81644.133384,23830.0,2.02
2023-10-03,83296.05515,83520.044542,83940.02465200001,82456.09492999999,13620.0,-0.23
2023-10-04,81952.118798,82820.077692,83408.049846,81700.130732,15830.0,-1.61
2023-10-05,81420.143992,81784.12675400001,82596.0883,81196.1546,13750.0,-0.65
2023-10-06,81784.12675400001,81420.143992,82204.106864,80888.169186,16600.0,0.45
2023-10-09,81784.12675400001,81784.12675400001,82820.077692,81084.159904,15680.0,0.0
2023-10-10,82596.0883,81588.136036,83100.064432,80468.189076,26190.0,0.99
2023-10-11,82708.082996,82680.08432200001,83660.037912,81812.125428,16440.0,0.14
2023-10-12,83604.04056400001,82792.07901799999,83940.02465200001,82344.10023400001,19480.0,1.08
2023-10-13,86739.892052,83604.04056400001,87159.872162,83548.04321599999,35240.0,3.75
2023-10-16,86319.911942,86739.892052,87439.858902,85171.966308,24900.0,-0.48
2023-10-17,87943.835034,86235.91592,88447.811166,85367.95702599999,27000.0,1.88
2023-10-18,88503.808514,87999.83238200001,89315.77006,87719.845642,25580.0,0.64
2023-10-19,91807.65204599999,88559.80586200001,92059.64011200001,88559.80586200001,36620.0,3.73
2023-10-20,92535.61757,91499.66663200001,93403.57646400001,90855.69713,37010.0,0.79
2023-10-23,92871.601658,91415.67061,93515.57115999999,91415.67061,24140.0,0.36
2023-10-24,94159.540662,92731.608288,94551.522098,92423.62287400001,21860.0,1.39
2023-10-25,90883.695804,93935.55127,94663.51679400001,90127.73160599999,30190.0,-3.48
2023-10-26,90267.724976,90463.715694,91611.661328,89763.748844,17690.0,-0.68
2023-10-27,90127.73160599999,90267.724976,91415.67061,89707.751496,13030.0,-0.16
2023-10-30,89091.78066799999,89623.755474,90239.726302,88811.793928,19460.0,-1.15
2023-10-31,93683.563204,89063.781994,93823.556574,88923.78862400001,29750.0,5.15
2023-11-01,89483.76210400001,92955.59768,93599.567182,88895.78995,29120.0,-4.48
2023-11-02,92591.61491799999,89987.73823599999,93403.57646400001,89595.7568,24720.0,3.47
2023-11-03,95699.467732,93235.58442,95951.455798,93011.595028,22290.0,3.36
2023-11-06,97267.393476,95335.48497,97491.382868,94327.532706,23510.0,1.64
2023-11-07,95615.47171,97099.401432,97239.394802,94719.514142,28860.0,-1.7
2023-11-08,97631.376238,95671.469058,98555.33248,95671.469058,32140.0,2.11
2023-11-09,100123.258224,98611.329828,100235.25292,98275.34574,26460.0,2.55
2023-11-10,97715.37226,99675.27944,100095.25955,96847.413366,24190.0,-2.4
2023-11-13,100039.262202,96651.42264799999,100487.24098599999,95923.45712400001,12840.0,2.38
2023-11-14,98807.32054599999,100151.25689799999,100319.248942,98471.33645799999,9700.0,-1.23
2023-11-15,101243.205184,99115.30596,101859.176012,97995.359,8510.0,2.47
2023-11-16,98611.329828,101635.18662,102027.168056,98387.340436,7170.0,-2.6
2023-11-17,95727.46640599999,98471.33645799999,99031.30993799999,95447.479666,4410.0,-2.92
2023-11-20,99619.28209200001,96119.44784200001,100571.237008,95195.4916,5210.0,4.07
2023-11-21,98863.317894,98919.315242,99619.28209200001,98023.357674,340.0,-0.76
2023-11-22,100039.262202,98807.32054599999,100347.247616,97715.37226,290.0,1.19
2023-11-24,100039.262202,99311.296678,101355.19988,99311.296678,140.0,0.0
2023-11-27,100627.23435599999,99003.311264,102419.149492,99003.311264,50.0,0.59
2023-11-28,102839.129602,102671.137558,102671.137558,102643.138884,10.0,2.2
2023-11-29,101971.17070799999,103035.12032,103035.12032,101103.21181400001,30.0,-0.84
2023-11-30,109194.8286,102111.164078,109586.810036,102111.164078,20.0,7.08
2023-12-01,108578.857772,104015.07390999999,105555.00098,99787.27413599999,49480.0,-0.56
2023-12-04,105778.990372,106142.973134,106142.973134,104631.044738,20.0,-2.58
2023-12-05,108550.859098,105555.00098,106562.953244,105555.00098,40.0,2.62
2023-12-06,103735.08717,107766.896226,107766.896226,104071.071258,10.0,-4.44
2023-12-07,103875.08054,105946.982416,106730.945288,104911.03147799999,10.0,0.13
2023-12-08,103679.08982200001,104855.03413,104855.03413,104855.03413,0.0,-0.19
2023-12-11,108634.85512,108494.86175,108494.86175,108494.86175,0.0,4.78
2023-12-12,107038.930702,105387.008936,107122.926724,105387.008936,30.0,-1.47
2023-12-13,108998.837882,110454.76893,110566.76362599999,110454.76893,10.0,1.83
2023-12-14,112050.693348,110538.764952,113534.62307,110538.764952,0.0,2.8
2023-12-15,113002.648264,113254.63633,113590.62041799999,112722.66152400001,50.0,0.85
2023-12-18,117342.44273400001,105890.985068,108550.859098,104603.04606400001,14940.0,3.84
2023-12-19,113338.632352,108186.87633599999,114178.59257200001,107122.926724,24390.0,-3.41
2023-12-20,106730.945288,112470.67345799999,113282.63500400001,106170.971808,26870.0,-5.83
2023-12-21,108410.86572799999,106394.9612,110538.764952,105582.999654,22630.0,1.57
2023-12-22,107962.88694400001,107626.90285599999,108774.84849,105946.982416,12280.0,-0.41
2023-12-26,108830.845838,107962.88694400001,109418.817992,107486.90948599999,6730.0,0.8
2023-12-27,110734.75567,109138.831252,111966.697326,108662.85379400001,16050.0,1.75
2023-12-28,110874.74904,110174.78219,112750.660198,109278.824622,12010.0,0.13
2023-12-29,105443.006284,110426.77025599999,110958.745062,103959.076562,18780.0,-4.9
2024-01-02,106478.957222,105638.997002,107822.893574,105638.997002,15070.0,0.98
2024-01-03,104295.06065,106814.94131,106982.93335400001,103483.09910400001,14580.0,-2.05
2024-01-04,103903.07921400001,104631.044738,105051.024848,103623.092474,11160.0,-0.38
2024-01-05,102363.152144,104071.071258,105023.026174,101943.172034,17960.0,-1.48
2024-01-08,101579.189272,101747.18131599999,102867.12827599999,100515.23965999999,20570.0,-0.77
2024-01-09,103091.11766799999,103007.121646,104575.04738999999,102335.15347,15660.0,1.49
2024-01-10,101439.195902,103203.112364,103483.09910400001,101019.215792,20460.0,-1.6
2024-01-11,103063.118994,102055.16673,105247.01556599999,101327.201206,25950.0,1.6
2024-01-12,100795.2264,102755.13358,104631.044738,100235.25292,22100.0,-2.2
2024-01-16,103735.08717,101915.17336,104771.038108,101663.18529400001,19770.0,2.92
2024-01-17,100347.247616,103539.096452,103679.08982200001,99871.270158,21950.0,-3.27
2024-01-18,100767.227726,101075.21313999999,102111.164078,98303.344414,21870.0,0.42
2024-01-19,103679.08982200001,101915.17336,104239.063302,101719.182642,16740.0,2.89
2024-01-22,107654.90153,103287.10838599999,108158.877662,102755.13358,24810.0,3.83
2024-01-23,108046.88296599999,107654.90153,108914.84186,105610.998328,22040.0,0.36
2024-01-24,106086.975786,108522.860424,109614.80871,105331.011588,24250.0,-1.81
2024-01-25,104687.04208599999,106366.96252599999,106674.94794,103231.111038,22140.0,-1.32
2024-01-26,108550.859098,104827.035456,109082.833904,104155.06728,20940.0,3.69
2024-01-29,105974.98109,107990.885618,108830.845838,105638.997002,18400.0,-2.37
2024-01-30,108634.85512,106450.958548,110566.76362599999,105862.986394,24470.0,2.51
2024-01-31,108662.85379400001,108634.85512,109502.814014,107542.90683400001,19760.0,0.03
2024-02-01,108746.84981599999,108298.871032,109362.820644,107038.930702,25790.0,0.08
2024-02-02,107486.90948599999,108746.84981599999,109222.82727400001,106674.94794,21290.0,-1.16
2024-02-05,106114.97446,106814.94131,107682.900204,105555.00098,19510.0,-1.28
2024-02-06,105387.008936,105750.991698,105946.982416,104155.06728,24110.0,-0.69
2024-02-07,106786.94263599999,106058.97711200001,107402.91346400001,105666.99567599999,36790.0,1.33
2024-02-08,105722.99302400001,106646.949266,106674.94794,105471.00495799999,38550.0,-1.0
2024-02-09,109922.79412400001,106534.95457,110314.77556,106422.95987400001,36010.0,3.97
2024-02-12,109530.81268799999,109390.819318,111238.73180200001,107542.90683400001,14810.0,-0.36
2024-02-13,108074.88163999999,109222.82727400001,110370.772908,107318.917442,10710.0,-1.33
2024-02-14,104743.039434,107514.90815999999,107514.90815999999,104519.050042,10600.0,-3.08
2024-02-15,106002.979764,105722.99302400001,106730.945288,104827.035456,8210.0,1.2
2024-02-16,106870.938658,106954.93468,107374.91479,105359.010262,10450.0,0.82
2024-02-20,107290.91876799999,107738.89755200001,110846.750366,106170.971808,10720.0,0.39
2024-02-21,111070.739758,110650.75964799999,111406.723846,109390.819318,400.0,3.52
2024-02-22,108550.859098,110566.76362599999,110874.74904,108354.86838,140.0,-2.27
2024-02-23,106954.93468,108578.857772,108578.857772,106786.94263599999,140.0,-1.47
2024-02-26,106450.958548,106842.93998400001,107430.912138,106394.9612,50.0,-0.47
2024-02-27,108662.85379400001,107010.932028,107822.893574,105582.999654,90.0,2.08
2024-02-28,108270.872358,107962.88694400001,108298.871032,107542.90683400001,100.0,-0.36
2024-02-29,109670.806058,101411.19722799999,103987.07523599999,100935.21977,19190.0,1.29
2024-03-01,108522.860424,108382.867054,108382.867054,107514.90815999999,20.0,-1.05
2024-03-04,110538.764952,111546.71721599999,111658.711912,111546.71721599999,20.0,1.86
2024-03-05,109194.8286,111294.72915,111294.72915,109642.807384,30.0,-1.22
2024-03-06,108886.843186,109082.833904,109138.831252,106394.9612,40.0,-0.28
2024-03-07,111070.739758,104547.04871599999,109054.83523,103455.10043,30460.0,2.01
